home_MSOA,work_MSOA,commuter_count
E02003118,E02003029,19
E02003119,E02003029,10
E02003120,E02003029,6
E02003121,E02003029,12
E02002985,E02003030,1
E02002986,E02003030,6
E02002987,E02003030,3
E02002989,E02003030,1
E02002990,E02003030,1
E02002993,E02003030,1
E02002994,E02003030,2
E02003000,E02003030,3
E02003001,E02003030,1
E02003004,E02003030,6
E02003005,E02003030,2
E02003006,E02003030,2
E02003007,E02003030,2
E02003009,E02003030,2
E02003012,E02003030,8
E02003013,E02003030,9
E02003014,E02003030,2
E02003015,E02003030,8
E02003016,E02003030,14
E02003017,E02003030,4
E02003018,E02003030,7
E02003019,E02003030,6
E02003020,E02003030,3
E02003021,E02003030,7
E02003022,E02003030,6
E02003023,E02003030,33
E02003024,E02003030,31
E02003025,E02003030,7
E02003026,E02003030,5
E02003027,E02003030,12
E02003028,E02003030,11
E02003029,E02003030,28
E02003030,E02003030,60
E02003031,E02003030,8
E02003032,E02003030,41
E02003033,E02003030,4
E02003034,E02003030,6
E02003036,E02003030,8
E02003037,E02003030,6
E02003038,E02003030,26
E02003039,E02003030,22
E02003040,E02003030,27
E02003041,E02003030,4
E02003043,E02003030,4
E02003044,E02003030,13
E02003045,E02003030,2
E02003046,E02003030,8
E02003047,E02003030,6
E02003048,E02003030,2
E02003049,E02003030,4
E02003050,E02003030,7
E02003051,E02003030,2
E02003052,E02003030,7
E02003053,E02003030,8
E02003054,E02003030,10
E02003055,E02003030,7
E02003056,E02003030,9
E02003057,E02003030,5
E02003058,E02003030,7
E02003059,E02003030,2
E02003060,E02003030,10
E02003061,E02003030,1
E02003062,E02003030,1
E02003063,E02003030,5
E02003064,E02003030,3
E02006887,E02003030,6
E02006888,E02003030,13
E02006889,E02003030,14
E02006890,E02003030,22
E02003065,E02003030,4
E02003066,E02003030,4
E02003067,E02003030,3
E02003068,E02003030,1
E02003069,E02003030,1
E02003070,E02003030,6
E02003071,E02003030,1
E02003072,E02003030,4
E02003073,E02003030,4
E02003075,E02003030,3
E02003076,E02003030,2
E02003077,E02003030,2
E02003079,E02003030,1
E02003080,E02003030,1
E02003081,E02003030,3
E02003082,E02003030,1
E02003084,E02003030,1
E02003088,E02003030,4
E02003089,E02003030,1
E02006845,E02003030,4
E02006846,E02003030,2
E02003090,E02003030,4
E02003091,E02003030,2
E02003092,E02003030,3
E02003093,E02003030,4
E02003094,E02003030,3
E02003095,E02003030,7
E02003096,E02003030,5
E02003097,E02003030,6
E02003098,E02003030,5
E02003099,E02003030,9
E02003100,E02003030,7
E02003101,E02003030,11
E02003102,E02003030,4
E02003103,E02003030,5
E02003104,E02003030,7
E02003105,E02003030,5
E02003106,E02003030,14
E02003107,E02003030,21
E02003108,E02003030,24
E02003109,E02003030,16
E02003110,E02003030,20
E02003111,E02003030,20
E02003112,E02003030,15
E02003113,E02003030,18
E02003114,E02003030,21
E02003115,E02003030,45
E02003116,E02003030,32
E02003117,E02003030,33
E02003118,E02003030,29
E02003119,E02003030,24
E02003120,E02003030,23
E02003121,E02003030,18
E02002985,E02003031,1
E02002986,E02003031,3
E02002987,E02003031,3
E02002988,E02003031,1
E02002989,E02003031,3
E02002990,E02003031,2
E02002994,E02003031,2
E02002995,E02003031,1
E02002997,E02003031,2
E02002999,E02003031,1
E02003000,E02003031,1
E02003002,E02003031,2
E02003004,E02003031,3
E02003005,E02003031,2
E02003006,E02003031,2
E02003007,E02003031,3
E02003010,E02003031,2
E02003012,E02003031,13
E02003013,E02003031,41
E02003014,E02003031,14
E02003015,E02003031,23
E02003016,E02003031,36
E02003017,E02003031,14
E02003018,E02003031,20
E02003019,E02003031,13
E02003020,E02003031,19
E02003021,E02003031,64
E02003022,E02003031,22
E02003023,E02003031,12
E02003024,E02003031,17
E02003025,E02003031,44
E02003026,E02003031,40
E02003027,E02003031,178
E02003028,E02003031,79
E02003029,E02003031,19
E02003030,E02003031,13
E02003031,E02003031,203
E02003032,E02003031,29
E02003033,E02003031,59
E02003034,E02003031,123
E02003036,E02003031,65
E02003037,E02003031,32
E02003038,E02003031,15
E02003039,E02003031,12
E02003040,E02003031,24
E02003041,E02003031,21
E02003043,E02003031,36
E02003044,E02003031,20
E02003045,E02003031,10
E02003046,E02003031,7
E02003047,E02003031,21
E02003048,E02003031,20
E02003049,E02003031,15
E02003050,E02003031,18
E02003051,E02003031,24
E02003052,E02003031,16
E02003053,E02003031,15
E02003054,E02003031,11
E02003055,E02003031,11
E02003056,E02003031,8
E02003057,E02003031,9
E02003058,E02003031,8
E02003059,E02003031,8
E02003060,E02003031,9
E02003061,E02003031,8
E02003062,E02003031,6
E02003063,E02003031,8
E02003064,E02003031,3
E02006887,E02003031,12
E02006888,E02003031,28
E02006889,E02003031,17
E02006890,E02003031,16
E02003065,E02003031,4
E02003066,E02003031,4
E02003067,E02003031,3
E02003068,E02003031,13
E02003069,E02003031,6
E02003070,E02003031,14
E02003071,E02003031,5
E02003072,E02003031,6
E02003073,E02003031,4
E02003074,E02003031,1
E02003075,E02003031,10
E02003076,E02003031,9
E02003077,E02003031,5
E02003078,E02003031,4
E02003079,E02003031,3
E02003080,E02003031,3
E02003081,E02003031,3
E02003082,E02003031,2
E02003084,E02003031,4
E02003086,E02003031,3
E02003087,E02003031,5
E02003088,E02003031,9
E02003089,E02003031,1
E02006846,E02003031,4
E02003090,E02003031,1
E02003091,E02003031,1
E02003092,E02003031,4
E02003093,E02003031,5
E02003094,E02003031,22
E02003095,E02003031,6
E02003096,E02003031,9
E02003097,E02003031,3
E02003098,E02003031,19
E02003099,E02003031,8
E02003100,E02003031,18
E02003101,E02003031,23
E02003102,E02003031,8
E02003103,E02003031,10
E02003104,E02003031,16
E02003105,E02003031,10
E02003106,E02003031,12
E02003107,E02003031,32
E02003108,E02003031,8
E02003109,E02003031,4
E02003110,E02003031,14
E02003111,E02003031,10
E02003112,E02003031,10
E02003113,E02003031,4
E02003114,E02003031,7
E02003115,E02003031,12
E02003116,E02003031,5
E02003117,E02003031,12
E02003118,E02003031,8
E02003119,E02003031,3
E02003120,E02003031,12
E02003121,E02003031,12
E02002985,E02003032,15
E02002986,E02003032,7
E02002987,E02003032,19
E02002989,E02003032,2
E02002990,E02003032,2
E02002991,E02003032,2
E02002992,E02003032,3
E02002993,E02003032,4
E02002994,E02003032,4
E02002995,E02003032,3
E02002996,E02003032,1
E02002997,E02003032,1
E02002999,E02003032,1
E02003000,E02003032,6
E02003001,E02003032,2
E02003002,E02003032,3
E02003003,E02003032,3
E02003004,E02003032,6
E02003005,E02003032,2
E02003006,E02003032,5
E02003007,E02003032,6
E02003008,E02003032,1
E02003009,E02003032,4
E02003010,E02003032,1
E02003011,E02003032,3
E02003012,E02003032,5
E02003013,E02003032,13
E02003014,E02003032,8
E02003015,E02003032,9
E02003016,E02003032,15
E02003017,E02003032,14
E02003018,E02003032,4
E02003019,E02003032,8
E02003020,E02003032,5
E02003021,E02003032,14
E02003022,E02003032,11
E02003023,E02003032,39
E02003024,E02003032,60
E02003025,E02003032,12
E02003026,E02003032,8
E02003027,E02003032,14
E02003028,E02003032,12
E02003029,E02003032,69
E02003030,E02003032,75
E02003031,E02003032,24
E02003032,E02003032,176
E02003033,E02003032,9
E02003034,E02003032,18
E02003036,E02003032,13
E02003037,E02003032,10
E02003038,E02003032,75
E02003039,E02003032,84
E02003040,E02003032,54
E02003041,E02003032,10
E02003043,E02003032,7
E02003044,E02003032,51
E02003045,E02003032,6
E02003046,E02003032,34
E02003047,E02003032,17
E02003048,E02003032,15
E02003049,E02003032,34
E02003050,E02003032,13
E02003051,E02003032,9
E02003052,E02003032,12
E02003053,E02003032,12
E02003054,E02003032,15
E02003055,E02003032,13
E02003056,E02003032,8
E02003057,E02003032,17
E02003058,E02003032,23
E02003059,E02003032,7
E02003060,E02003032,21
E02003061,E02003032,6
E02003062,E02003032,12
E02003063,E02003032,17
E02003064,E02003032,6
E02006887,E02003032,4
E02006888,E02003032,17
E02006889,E02003032,9
E02006890,E02003032,41
E02003065,E02003032,11
E02003066,E02003032,11
E02003067,E02003032,6
E02003068,E02003032,3
E02003069,E02003032,3
E02003070,E02003032,14
E02003071,E02003032,1
E02003072,E02003032,3
E02003073,E02003032,1
E02003074,E02003032,2
E02003075,E02003032,3
E02003076,E02003032,6
E02003077,E02003032,2
E02003078,E02003032,1
E02003079,E02003032,4
E02003080,E02003032,3
E02003081,E02003032,2
E02003082,E02003032,2
E02003085,E02003032,3
E02003087,E02003032,3
E02003088,E02003032,2
E02006845,E02003032,4
E02006846,E02003032,1
E02003090,E02003032,6
E02003091,E02003032,5
E02003092,E02003032,13
E02003093,E02003032,10
E02003094,E02003032,18
E02003095,E02003032,11
E02003096,E02003032,12
E02003097,E02003032,8
E02003098,E02003032,20
E02003099,E02003032,12
E02003100,E02003032,22
E02003101,E02003032,12
E02003102,E02003032,22
E02003103,E02003032,19
E02003104,E02003032,12
E02003105,E02003032,15
E02003106,E02003032,20
E02003107,E02003032,15
E02003108,E02003032,37
E02003109,E02003032,31
E02003110,E02003032,58
E02003111,E02003032,36
E02003112,E02003032,40
E02003113,E02003032,26
E02003114,E02003032,47
E02003115,E02003032,105
E02003116,E02003032,51
E02003117,E02003032,78
E02003118,E02003032,79
E02003119,E02003032,60
E02003120,E02003032,54
E02003121,E02003032,56
E02002985,E02003033,5
E02002986,E02003033,3
E02002987,E02003033,8
E02002988,E02003033,2
E02002989,E02003033,2
E02002990,E02003033,5
E02002991,E02003033,5
E02002992,E02003033,3
E02002993,E02003033,2
E02002994,E02003033,5
E02002996,E02003033,1
E02002997,E02003033,2
E02002999,E02003033,2
E02003000,E02003033,9
E02003001,E02003033,1
E02003002,E02003033,3
E02003004,E02003033,5
E02003005,E02003033,14
E02003006,E02003033,1
E02003007,E02003033,9
E02003010,E02003033,1
E02003012,E02003033,41
E02003013,E02003033,36
E02003014,E02003033,21
E02003015,E02003033,20
E02003016,E02003033,18
E02003017,E02003033,32
E02003018,E02003033,40
E02003019,E02003033,30
E02003020,E02003033,38
E02003021,E02003033,45
E02003022,E02003033,32
E02003023,E02003033,12
E02003024,E02003033,17
E02003025,E02003033,12
E02003026,E02003033,50
E02003027,E02003033,93
E02003028,E02003033,99
E02003029,E02003033,2
E02003030,E02003033,16
E02003031,E02003033,125
E02003032,E02003033,16
E02003033,E02003033,155
E02003034,E02003033,76
E02003036,E02003033,84
E02003037,E02003033,105
E02003038,E02003033,13
E02003039,E02003033,16
E02003040,E02003033,31
E02003041,E02003033,47
E02003043,E02003033,45
E02003044,E02003033,7
E02003045,E02003033,40
E02003046,E02003033,16
E02003047,E02003033,46
E02003048,E02003033,26
E02003049,E02003033,16
E02003050,E02003033,36
E02003051,E02003033,29
E02003052,E02003033,18
E02003053,E02003033,25
E02003054,E02003033,16
E02003055,E02003033,18
E02003056,E02003033,8
E02003057,E02003033,9
E02003058,E02003033,12
E02003059,E02003033,6
E02003060,E02003033,13
E02003061,E02003033,8
E02003062,E02003033,8
E02003063,E02003033,12
E02003064,E02003033,5
E02006887,E02003033,24
E02006888,E02003033,31
E02006889,E02003033,10
E02006890,E02003033,36
E02003065,E02003033,10
E02003066,E02003033,12
E02003067,E02003033,14
E02003068,E02003033,14
E02003069,E02003033,7
E02003070,E02003033,45
E02003071,E02003033,7
E02003072,E02003033,12
E02003073,E02003033,8
E02003074,E02003033,8
E02003075,E02003033,23
E02003076,E02003033,10
E02003077,E02003033,10
E02003078,E02003033,4
E02003079,E02003033,1
E02003080,E02003033,2
E02003081,E02003033,6
E02003082,E02003033,2
E02003084,E02003033,1
E02003085,E02003033,1
E02003086,E02003033,2
E02003087,E02003033,2
E02003088,E02003033,8
E02003089,E02003033,3
E02006845,E02003033,9
E02006846,E02003033,3
E02003090,E02003033,6
E02003091,E02003033,10
E02003092,E02003033,6
E02003093,E02003033,8
E02003094,E02003033,15
E02003095,E02003033,4
E02003096,E02003033,2
E02003097,E02003033,4
E02003098,E02003033,14
E02003099,E02003033,4
E02003100,E02003033,16
E02003101,E02003033,20
E02003102,E02003033,2
E02003103,E02003033,4
E02003104,E02003033,9
E02003105,E02003033,10
E02003106,E02003033,8
E02003107,E02003033,30
E02003108,E02003033,6
E02003109,E02003033,5
E02003110,E02003033,5
E02003111,E02003033,14
E02003112,E02003033,4
E02003113,E02003033,6
E02003114,E02003033,3
E02003115,E02003033,16
E02003116,E02003033,4
E02003117,E02003033,7
E02003118,E02003033,17
E02003119,E02003033,9
E02003120,E02003033,6
E02003121,E02003033,7
E02002985,E02003034,10
E02002986,E02003034,8
E02002987,E02003034,17
E02002988,E02003034,6
E02002989,E02003034,7
E02002990,E02003034,1
E02002991,E02003034,10
E02002992,E02003034,14
E02002993,E02003034,3
E02002994,E02003034,9
E02002995,E02003034,4
E02002996,E02003034,5
E02002997,E02003034,4
E02002998,E02003034,5
E02002999,E02003034,6
E02003000,E02003034,17
E02003001,E02003034,7
E02003002,E02003034,4
E02003003,E02003034,4
E02003004,E02003034,13
E02003005,E02003034,10
E02003006,E02003034,7
E02003007,E02003034,13
E02003008,E02003034,3
E02003009,E02003034,8
E02003010,E02003034,8
E02003011,E02003034,1
E02003012,E02003034,49
E02003013,E02003034,39
E02003014,E02003034,17
E02003015,E02003034,34
E02003016,E02003034,63
E02003017,E02003034,29
E02003018,E02003034,26
E02003019,E02003034,29
E02003020,E02003034,26
E02003021,E02003034,72
E02003022,E02003034,39
E02003023,E02003034,58
E02003024,E02003034,44
E02003025,E02003034,126
E02003026,E02003034,47
E02003027,E02003034,188
E02003028,E02003034,63
E02003029,E02003034,32
E02003030,E02003034,76
E02003031,E02003034,177
E02003032,E02003034,58
E02003033,E02003034,73
E02003034,E02003034,417
E02003036,E02003034,110
E02003037,E02003034,64
E02003038,E02003034,40
E02003039,E02003034,73
E02003040,E02003034,130
E02003041,E02003034,36
E02003043,E02003034,72
E02003044,E02003034,41
E02003045,E02003034,59
E02003046,E02003034,90
E02003047,E02003034,114
E02003048,E02003034,86
E02003049,E02003034,52
E02003050,E02003034,73
E02003051,E02003034,66
E02003052,E02003034,62
E02003053,E02003034,69
E02003054,E02003034,61
E02003055,E02003034,50
E02003056,E02003034,27
E02003057,E02003034,21
E02003058,E02003034,55
E02003059,E02003034,13
E02003060,E02003034,42
E02003061,E02003034,21
E02003062,E02003034,14
E02003063,E02003034,37
E02003064,E02003034,16
E02006887,E02003034,74
E02006888,E02003034,88
E02006889,E02003034,73
E02006890,E02003034,140
E02003065,E02003034,14
E02003066,E02003034,15
E02003067,E02003034,20
E02003068,E02003034,20
E02003069,E02003034,19
E02003070,E02003034,47
E02003071,E02003034,14
E02003072,E02003034,24
E02003073,E02003034,17
E02003074,E02003034,17
E02003075,E02003034,14
E02003076,E02003034,24
E02003077,E02003034,23
E02003078,E02003034,9
E02003079,E02003034,14
E02003080,E02003034,9
E02003081,E02003034,9
E02003082,E02003034,13
E02003084,E02003034,6
E02003085,E02003034,4
E02003086,E02003034,6
E02003087,E02003034,10
E02003088,E02003034,18
E02003089,E02003034,3
E02006845,E02003034,13
E02006846,E02003034,5
E02003090,E02003034,8
E02003091,E02003034,12
E02003092,E02003034,21
E02003093,E02003034,15
E02003094,E02003034,26
E02003095,E02003034,17
E02003096,E02003034,9
E02003097,E02003034,13
E02003098,E02003034,34
E02003099,E02003034,8
E02003100,E02003034,39
E02003101,E02003034,42
E02003102,E02003034,23
E02003103,E02003034,15
E02003104,E02003034,34
E02003105,E02003034,10
E02003106,E02003034,34
E02003107,E02003034,56
E02003108,E02003034,26
E02003109,E02003034,22
E02003110,E02003034,42
E02003111,E02003034,25
E02003112,E02003034,22
E02003113,E02003034,14
E02003114,E02003034,32
E02003115,E02003034,47
E02003116,E02003034,42
E02003117,E02003034,30
E02003118,E02003034,53
E02003119,E02003034,45
E02003120,E02003034,33
E02003121,E02003034,39
E02002985,E02003036,32
E02002986,E02003036,19
E02002987,E02003036,21
E02002988,E02003036,8
E02002989,E02003036,6
E02002990,E02003036,11
E02002991,E02003036,17
E02002992,E02003036,11
E02002993,E02003036,11
E02002994,E02003036,9
E02002995,E02003036,5
E02002996,E02003036,8
E02002997,E02003036,6
E02002998,E02003036,4
E02002999,E02003036,8
E02003000,E02003036,18
E02003001,E02003036,7
E02003002,E02003036,5
E02003003,E02003036,10
E02003004,E02003036,34
E02003005,E02003036,23
E02003006,E02003036,3
E02003007,E02003036,17
E02003008,E02003036,2
E02003009,E02003036,5
E02003010,E02003036,3
E02003011,E02003036,3
E02003012,E02003036,63
E02003013,E02003036,87
E02003014,E02003036,36
E02003015,E02003036,38
E02003016,E02003036,68
E02003017,E02003036,54
E02003018,E02003036,35
E02003019,E02003036,71
E02003020,E02003036,39
E02003021,E02003036,88
E02003022,E02003036,51
E02003023,E02003036,53
E02003024,E02003036,81
E02003025,E02003036,58
E02003026,E02003036,52
E02003027,E02003036,165
E02003028,E02003036,106
E02003029,E02003036,50
E02003030,E02003036,106
E02003031,E02003036,161
E02003032,E02003036,91
E02003033,E02003036,140
E02003034,E02003036,230
E02003036,E02003036,189
E02003037,E02003036,120
E02003038,E02003036,58
E02003039,E02003036,96
E02003040,E02003036,148
E02003041,E02003036,64
E02003043,E02003036,174
E02003044,E02003036,77
E02003045,E02003036,91
E02003046,E02003036,141
E02003047,E02003036,143
E02003048,E02003036,106
E02003049,E02003036,56
E02003050,E02003036,128
E02003051,E02003036,60
E02003052,E02003036,69
E02003053,E02003036,99
E02003054,E02003036,78
E02003055,E02003036,86
E02003056,E02003036,63
E02003057,E02003036,56
E02003058,E02003036,81
E02003059,E02003036,41
E02003060,E02003036,96
E02003061,E02003036,54
E02003062,E02003036,37
E02003063,E02003036,80
E02003064,E02003036,36
E02006887,E02003036,156
E02006888,E02003036,93
E02006889,E02003036,97
E02006890,E02003036,98
E02003065,E02003036,34
E02003066,E02003036,20
E02003067,E02003036,28
E02003068,E02003036,29
E02003069,E02003036,13
E02003070,E02003036,58
E02003071,E02003036,22
